File,Channel,Nuclei,x,y,z,Value,FWHM,SNR,NSNR,Label
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,1,400.189399343395,100.751693175782,26.8289026507932,1.25153226556722,3.59694371943517,4.07974029493225,2.04559748427673,2
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,1,401,107,26,1.24851662643596,3.79617968887269,5.91103502814416,1.95786163522013,2
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,1,408.870543400454,15.5486635215209,25.2077133806387,1.16770514147947,2.9454525883347,9.67064356833217,1.94528301886792,1
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,1,403.687345332812,91.3012586903841,25.6929850988371,1.01929411866649,2.23088876137718,19.9619627426043,1.7625786163522,2
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,1,423.570139856207,12.7405652739672,23.7066030793386,0.872855418276686,3.77999561559266,13.7261132784723,1.50754716981132,1
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,2,460.830288225703,119.396853171605,23.9408364076718,3.44973079566671,2.86829902971491,9.81342305390067,4.54561013178162,1
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,2,457.610280036224,84.7590732826586,25.6654098116455,3.30478520964107,3.1689453125,46.8128995445879,3.75937018654801,2
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,2,463.370002418003,116.295858205073,24.4378663969322,1.49155127732456,3.65308605573823,31.1337816548609,2.6705459524217,1
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,3,301.807772636477,120.726194515236,25.4740339013051,1.8152125795441,2.88423880844582,32.1466858490398,2.31986531986532,1
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,3,309.281401213939,212.814213551928,26.9833772987913,1.46344407355537,3.21565684254702,23.1484500491299,2.01163146617692,2
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,3,316.102184915083,186.497698011173,26.0021346444902,0.991514033776639,2.96724055239255,9.09926153790253,1.66115702479339,2
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,4,289.089836461552,195.707487589572,22.9474888320929,1.86121698494389,2.76977222169158,38.5822075453737,2.79346012679346,2
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,4,293.199269769031,183.795210455605,25.4481179868711,1.71362341529084,2.53310598348219,15.9631130537343,2.38405071738405,2
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,4,278.704988491572,177.300153200655,22.7838864474614,0.69579388165721,4.01011824722744,13.3246781030186,1.68101434768101,1
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,4,276.496398040317,183.902454758001,23.7177378650504,0.953277100453306,2.39969954562406,6.23203314045253,1.80213546880214,1
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,5,357.297783104232,365.221657904311,23.8393069513179,3.25917051825263,3.31751214476149,63.0785480867754,3.13447899618112,2
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,5,366.481571920869,360.409063921906,22.6989923840877,2.83061917876239,2.84993218176034,33.2104687135874,3.07446808510638,2
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,5,377,366,26,1.27692436753932,2.45643626301565,18.8643707357924,1.82460447354064,1
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,6,503.323436106654,431.197779504311,27.6564254165322,2.49526420762777,2.19137181830783,46.7929765070868,2.71927966101695,0
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,7,249.368850898941,491.26707841317,21.3289781803911,2.75449393241115,2.58276035722962,41.7615017274071,2.40434101588722,1
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,7,241.691805771435,487.396823851023,23.0352382159229,2.46695920304956,2.91180107119274,18.6180237686339,2.42447974938465,1
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,7,200.071710880625,585.258248255467,25.3067652929511,2.32136935916469,2.68847017231355,11.3388645764364,2.26963526515999,2
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,7,242.831073717702,468.128977600428,23.6287251983625,2.02451261567603,2.69556568396819,11.8341510401201,2.1344819870217,1
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,7,239.86668780035,491.990019592881,24.3982937057909,1.77164603962683,2.80503431644905,9.65577684854548,2.16670396061759,1
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,7,247,465,25,1.09632387829606,3.88736629517096,15.6786521678434,1.6464533452674,1
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,8,546.519251512301,476.206326534762,24.6306494243242,2.39799696635009,2.04101238102593,19.3862166684497,2.72741009368389,1
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,8,574.811801003445,486.159075830698,23.2436130251127,1.73690052482743,3.61461196340766,3.26828466942531,2.32608038682381,2
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,8,545.986370246707,491.243256450517,23.5814122530604,1.60698504706397,3.63854649693738,4.11927595034552,2.31278331822303,1
/Volumes/BC-AM-B/iAM378_20200124_001_calc/001.NM,Cy5,8,577.178746078569,490.236795192908,23.2858101185347,1.55683120135473,3.75667874723424,15.3941524404836,2.15352070111816,2
